sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf2_x,ekf2_y,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_ekf2_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
411,75.188,B,4,62.123281,-51.082740,61.655434,-50.320076,61.581359,-49.663344,1.573455,-0.534209,-75.0216,0.019913,-75.5606,-0.012380,62.084979,-49.837391,-75.5425,0.646137,0.532846,1.245938,-0.429545,-0.482685,0.038302,-1.245349
412,75.393,B,4,61.235820,-52.035878,61.672535,-51.043045,61.605632,-50.343155,2.463292,-0.773180,-75.4808,0.005406,-75.3940,-0.022598,62.116474,-50.114469,-75.3859,1.029241,0.559694,2.113614,-0.443939,-0.928577,-0.880653,-1.921409
413,75.574,B,4,61.843850,-52.102498,61.633567,-51.548503,61.651993,-50.709577,2.656698,-0.678833,-75.6493,-0.079477,-75.9735,-0.088704,62.157530,-50.440183,-75.9925,1.225933,0.572836,1.691652,-0.523963,-1.108320,-0.313680,-1.662315
414,75.755,B,4,61.731391,-52.034962,61.633567,-51.548503,61.657022,-50.776650,2.397740,-0.627928,-76.0357,-0.036766,-75.9942,0.082151,62.186159,-50.717169,-75.9760,0.998236,0.532470,1.394056,-0.552593,-0.831335,-0.454768,-1.317793
415,75.918,B,4,62.177976,-51.312781,61.674570,-51.898821,61.675152,-51.066573,2.224495,-0.544566,-75.9863,0.016349,-75.9989,-0.081421,62.206362,-50.937824,-75.9322,1.098325,0.546589,0.376030,-0.531791,-0.960997,-0.028386,-0.374957
416,76.128,B,4,62.358974,-52.316688,61.921648,-52.043302,61.770867,-51.171515,1.622791,0.121948,-76.3887,-0.124248,-76.9703,-0.124699,62.242092,-51.274544,-76.9117,0.832871,0.482357,1.048678,-0.320444,-0.768758,0.116882,-1.042144
417,76.316,B,4,61.288606,-52.579240,61.917067,-52.282218,61.777403,-51.638789,1.576005,-0.356722,-77.0412,-0.083101,-77.1654,0.036211,62.272549,-51.549561,-77.1556,0.814343,0.503122,1.424213,-0.355482,-0.732657,-0.983943,-1.029679
418,76.489,B,4,62.220306,-53.047189,61.884345,-52.570089,61.781428,-51.698879,1.846216,-0.205250,-77.1250,-0.019874,-77.0773,-0.058011,62.299043,-51.765010,-77.0357,0.905609,0.521822,1.284595,-0.414698,-0.805079,-0.078738,-1.282179
419,76.680,B,4,61.657146,-53.406831,61.884345,-52.570089,61.864833,-52.001274,1.667343,-0.198579,-77.5161,-0.133836,-77.9851,-0.203811,62.347488,-52.078232,-78.0316,0.675593,0.488752,1.497247,-0.463143,-0.491857,-0.690343,-1.328600
420,76.860,B,4,61.777261,-52.556083,61.907729,-52.915290,61.830503,-52.310118,1.846215,-0.429330,-78.2602,-0.079953,-78.4277,0.035072,62.377707,-52.333983,-78.4197,0.747527,0.547724,0.640205,-0.469978,-0.581307,-0.600445,-0.222100
421,77.042,B,4,62.113771,-54.142526,61.855056,-53.060458,61.823104,-52.410315,1.242485,-0.347583,-78.2602,-0.079955,-78.4927,-0.092291,62.397632,-52.539059,-78.4190,0.752493,0.588777,1.628399,-0.542576,-0.521399,-0.283861,-1.603467
422,77.205,B,4,61.706613,-53.646662,61.878100,-53.264396,61.877274,-52.777002,1.915860,-0.332804,-78.4898,-0.051254,-79.4245,-0.150410,62.428407,-52.791256,-79.2744,0.725740,0.551318,1.119244,-0.550308,-0.473139,-0.721795,-0.855406
423,77.378,B,4,61.953171,-54.437979,61.886483,-53.589085,61.847531,-52.977813,1.671426,-0.421906,-79.0413,-0.130842,-79.8071,-0.033009,62.460075,-53.049965,-79.7811,0.787184,0.616779,1.477679,-0.573593,-0.539120,-0.506904,-1.388014
424,77.563,B,4,62.370327,-54.728892,61.867004,-53.867454,61.866858,-53.304638,1.785713,-0.402945,-79.9857,-0.087926,-80.4123,-0.189486,62.497898,-53.309936,-80.2451,0.841934,0.631062,1.424679,-0.630894,-0.557517,-0.127571,-1.418956
425,77.769,B,4,62.236172,-54.571404,61.949717,-54.239499,61.957995,-53.617112,2.034105,-0.214032,-80.6171,-0.129411,-81.1345,-0.052495,62.544632,-53.565463,-81.0811,0.899026,0.588906,1.052172,-0.594915,-0.674036,-0.308460,-1.005942
426,77.945,B,4,62.608030,-54.808482,62.058181,-54.514407,62.009641,-53.844829,1.966492,-0.099907,-80.9692,-0.094512,-81.2090,-0.064181,62.590166,-53.821410,-81.1611,0.873643,0.580997,0.987234,-0.531984,-0.692997,0.017864,-0.987072
427,78.141,B,4,61.948503,-54.699877,62.229454,-54.839148,62.120149,-54.073207,1.411559,-0.023942,-81.8260,-0.159270,-82.0636,-0.234460,62.640901,-54.123895,-82.1190,0.825152,0.523213,0.900650,-0.411447,-0.715253,-0.692397,-0.575983
428,78.332,B,4,62.926472,-55.413390,62.311360,-55.015767,62.091477,-54.239150,1.647780,0.289860,-82.9849,-0.179049,-83.5265,-0.113397,62.671806,-54.313539,-83.4197,0.789332,0.585077,1.128950,-0.360446,-0.702227,0.254666,-1.099851
429,78.505,B,4,62.230860,-55.851438,62.412076,-55.314431,62.243993,-54.502713,1.928218,0.072505,-83.9443,-0.131687,-84.1837,-0.105880,62.705234,-54.544854,-84.0804,0.823523,0.463161,1.390033,-0.293157,-0.769577,-0.474374,-1.306584
430,78.677,B,4,63.358625,-55.689842,62.412076,-55.314431,62.244524,-54.798134,1.743607,0.045034,-84.2322,-0.108508,-84.4412,0.014893,62.747702,-54.769901,-84.4583,0.639655,0.503970,1.104318,-0.335626,-0.544531,0.610922,-0.919941
431,78.841,B,4,61.995867,-55.799308,62.554866,-55.582732,62.449664,-55.011496,1.773002,0.551860,-84.4405,-0.053130,-84.9862,-0.190609,62.795655,-54.992409,-84.8204,0.637543,0.346517,1.136110,-0.240789,-0.590323,-0.799787,-0.806899
432,79.011,B,4,62.504432,-56.367324,62.626650,-55.763705,62.372553,-55.204713,1.508853,0.070411,-84.5881,-0.067633,-86.1650,-0.141537,62.852783,-55.214797,-86.0284,0.593663,0.480336,1.204020,-0.226133,-0.548908,-0.348351,-1.152526
433,79.210,B,4,62.310554,-56.115539,62.509928,-56.169949,62.398687,-55.464678,1.365121,-0.151510,-86.4810,-0.074643,-86.4702,0.025638,62.905193,-55.449981,-86.4903,0.821334,0.506719,0.892504,-0.395266,-0.719968,-0.594639,-0.665558
434,79.391,B,4,62.124602,-56.597062,62.509928,-56.169949,62.384679,-55.631640,1.233124,-0.144404,-86.6139,-0.063968,-86.8508,-0.151691,62.949315,-55.688012,-86.7226,0.652169,0.567443,1.227405,-0.439387,-0.481937,-0.824713,-0.909050
435,79.585,B,4,62.568518,-57.028791,62.421733,-56.330004,62.337883,-55.853848,1.296756,-0.330854,-87.0945,-0.154897,-88.1338,-0.254580,62.990079,-55.934315,-87.8941,0.692522,0.657140,1.172856,-0.568345,-0.395689,-0.421560,-1.094476
436,79.775,B,4,62.587515,-57.311018,62.387677,-56.589174,62.378018,-56.113812,1.632823,-0.228008,-87.5966,-0.202363,-89.0159,-0.068773,63.032459,-56.171883,-88.9454,0.768034,0.657013,1.222949,-0.644783,-0.417291,-0.444944,-1.139135
437,79.946,B,4,63.009038,-58.040558,62.429871,-56.891703,62.414627,-56.378329,1.803850,-0.142448,-88.6177,-0.166251,-89.1220,-0.061029,63.080261,-56.402171,-89.0748,0.814032,0.666061,1.639934,-0.650390,-0.489532,-0.071224,-1.638387
438,80.106,B,4,62.754983,-57.491118,62.639697,-57.580002,62.521595,-56.728290,1.882454,0.182623,-89.4910,-0.120015,-89.9415,-0.183957,63.138300,-56.625361,-89.7703,1.077007,0.625235,0.946819,-0.498603,-0.954641,-0.383317,-0.865757
439,80.277,B,4,62.228116,-58.088763,62.639697,-57.580002,62.564413,-56.916784,1.703778,0.140758,-90.1913,-0.142047,-90.7047,-0.048762,63.196482,-56.845280,-90.6477,0.921860,0.636101,1.576065,-0.556785,-0.734722,-0.968366,-1.243483
440,80.478,B,4,62.293759,-57.844191,62.605539,-57.783749,62.503629,-57.178112,1.755218,-0.108896,-90.7578,-0.072421,-90.9984,-0.125357,63.244261,-57.066682,-90.8961,0.960287,0.748968,1.227996,-0.638723,-0.717067,-0.950502,-0.777509
441,80.680,B,4,62.877965,-58.492066,62.513243,-58.143424,62.537253,-57.550782,1.630146,0.008495,-91.5541,-0.185890,-92.2426,-0.248448,63.300879,-57.334707,-92.2977,1.128890,0.793607,1.232208,-0.787636,-0.808717,-0.422914,-1.157359
442,80.858,B,4,61.837834,-58.650159,62.454758,-58.393126,62.411558,-57.788382,1.649625,-0.401241,-92.5775,-0.140615,-92.9819,-0.035473,63.333057,-57.517461,-92.9373,1.240240,0.960499,1.875818,-0.878298,-0.875664,-1.495222,-1.132698
443,81.065,B,4,63.110196,-58.345289,62.441136,-58.530999,62.406006,-57.839495,1.224453,0.054624,-93.2314,-0.091023,-93.3170,-0.135479,63.381893,-57.802673,-93.3501,1.189740,0.976581,0.606837,-0.940757,-0.728325,-0.271697,-0.542616
444,81.237,B,4,62.920901,-59.613042,62.441136,-58.530999,62.528569,-57.978018,1.107399,0.033763,-93.8444,-0.171890,-94.4824,-0.193778,63.436106,-58.038212,-94.5254,1.110318,0.909531,1.656963,-0.994971,-0.492787,-0.515205,-1.574830
445,81.414,B,4,62.789515,-59.610868,62.597560,-58.780034,62.596879,-58.310009,1.700024,0.233162,-94.6968,-0.145805,-95.0977,-0.020398,63.494080,-58.274798,-95.1013,1.029082,0.897892,1.510461,-0.896519,-0.505236,-0.704564,-1.336070
446,81.617,B,4,63.292346,-59.517278,62.792268,-59.423219,62.629477,-58.601582,1.839452,0.577499,-95.1754,-0.049802,-95.2445,-0.102675,63.546482,-58.501825,-95.2695,1.190716,0.922415,1.046771,-0.754214,-0.921394,-0.254136,-1.015453
447,81.810,B,4,62.954341,-59.218904,62.905981,-59.518644,62.784872,-58.887558,1.233286,0.476378,-96.0132,-0.192097,-96.3172,-0.271685,63.580996,-58.682144,-96.0806,1.074885,0.822197,0.825111,-0.675015,-0.836500,-0.626655,-0.536761
448,81.993,B,4,62.989765,-60.362790,62.952399,-59.724884,62.785667,-58.936406,1.679362,0.477796,-97.1136,-0.190116,-97.5916,-0.138324,63.618313,-58.899552,-97.4571,1.060478,0.833461,1.592525,-0.665914,-0.825331,-0.628548,-1.463238
449,82.154,B,4,63.024976,-60.504677,62.952399,-59.724884,62.822396,-59.240421,1.523419,0.412403,-97.8233,-0.087396,-97.8739,-0.006484,63.652529,-59.113805,-97.8767,0.929300,0.839733,1.525892,-0.700130,-0.611078,-0.627553,-1.390872
450,82.383,B,4,63.052507,-60.304752,63.018926,-60.304993,62.859080,-59.516592,1.590913,0.411516,-98.1992,-0.105208,-98.5222,-0.191414,63.703204,-59.373995,-98.4369,1.155419,0.856083,1.135656,-0.684277,-0.930998,-0.650697,-0.930757
451,82.561,B,4,63.429370,-61.392748,63.098694,-60.609280,62.894049,-59.706990,2.085869,0.647669,-98.7981,-0.163397,-99.4302,-0.110499,63.742811,-59.557461,-99.3194,1.233373,0.861833,1.861860,-0.644117,-1.051819,-0.313441,-1.835287
452,82.737,B,4,63.307176,-61.114518,63.196023,-60.957845,62.991066,-60.059802,1.932242,0.636344,-99.6541,-0.055954,-99.6736,-0.053959,63.792306,-59.842849,-99.6494,1.264425,0.830093,1.361063,-0.596283,-1.114996,-0.485130,-1.271669
453,82.897,B,4,63.908807,-61.707164,63.342938,-61.255859,63.203049,-60.554372,2.034230,0.966836,-99.9433,-0.108469,-100.3535,-0.156861,63.827703,-60.091442,-100.3880,1.261294,0.777494,1.617756,-0.484765,-1.164417,0.081104,-1.615722
454,83.071,B,4,63.151924,-60.826321,63.342938,-61.255859,63.208000,-60.604775,1.845724,0.859235,-100.6278,-0.035470,-100.6302,0.056884,63.848907,-60.334385,-100.6161,1.051246,0.695609,0.853103,-0.505969,-0.921474,-0.696982,-0.491936
455,83.271,B,4,62.919720,-61.937208,63.429564,-61.392517,63.202583,-60.694784,1.153237,0.516496,-100.5991,-0.013315,-100.6325,-0.091947,63.864328,-60.518585,-100.5549,0.976103,0.684800,1.704339,-0.434764,-0.873932,-0.944607,-1.418623
456,83.471,B,4,63.389936,-61.952190,63.295059,-61.739439,63.154581,-60.966716,1.506393,0.345026,-100.9448,-0.100628,-101.4111,-0.095086,63.892550,-60.796057,-101.4304,1.116676,0.757445,1.260660,-0.597491,-0.943382,-0.502614,-1.156133
457,83.649,B,4,63.996178,-62.147969,63.416184,-61.946465,63.198853,-61.192705,1.416292,0.688310,-101.4442,0.008685,-101.3144,0.080582,63.918895,-61.009181,-101.2954,1.063588,0.743062,1.141407,-0.502711,-0.937284,0.077283,-1.138788
458,83.827,B,4,63.982859,-62.323451,63.605871,-62.148952,63.346294,-61.412951,1.328784,0.868029,-101.2567,-0.005277,-101.2501,-0.066903,63.951196,-61.221038,-101.2647,0.990088,0.634616,1.102867,-0.345326,-0.927914,0.031663,-1.102413
459,83.981,B,4,63.008688,-62.117430,63.605871,-62.148952,63.467354,-61.624677,1.202564,0.782405,-101.3330,-0.021079,-101.3217,0.072337,63.975507,-61.392275,-101.3776,0.842135,0.558775,1.208548,-0.369636,-0.756677,-0.966818,-0.725155
460,84.165,B,4,63.262779,-62.968120,63.607133,-62.267737,63.391108,-61.759665,0.993026,0.332899,-101.2191,0.045554,-101.0030,0.008097,63.995286,-61.602464,-101.0090,0.770228,0.624294,1.549705,-0.388153,-0.665273,-0.732507,-1.365657
461,84.353,B,4,63.779680,-62.488292,63.488954,-62.442267,63.372500,-62.022673,1.440810,0.268903,-101.0966,0.028384,-100.8120,0.050741,64.006446,-61.818790,-100.8574,0.810260,0.665925,0.706864,-0.517492,-0.623477,-0.226766,-0.669502
462,84.540,B,4,63.638860,-63.521501,63.503516,-62.624060,63.450697,-62.151258,1.075017,0.381052,-100.9266,0.037768,-100.4080,0.061534,64.010888,-62.034207,-100.4622,0.778045,0.572289,1.533117,-0.507373,-0.589853,-0.372028,-1.487294
463,84.739,B,4,63.769137,-64.184128,63.571105,-62.840293,63.490608,-62.442432,1.552298,0.499258,-100.6659,0.058105,-99.9335,0.102629,64.017338,-62.248650,-100.0302,0.741057,0.561246,1.951327,-0.446233,-0.591643,-0.248201,-1.935478
464,84.921,B,4,63.192190,-63.937098,63.624369,-63.287006,63.547672,-62.802865,1.943273,0.637790,-99.7115,0.073546,-99.5258,0.008054,64.029735,-62.458104,-99.5436,0.922713,0.592659,1.699678,-0.405366,-0.828902,-0.837544,-1.478994
465,85.106,B,4,63.104280,-62.884195,63.598932,-63.682834,63.490007,-63.055753,1.963813,0.373650,-99.5150,0.035717,-99.3118,0.117630,64.049106,-62.665189,-99.4105,1.112771,0.682006,0.969876,-0.450174,-1.017645,-0.944826,-0.219006
466,85.278,B,4,63.419929,-63.820286,63.475639,-63.721435,63.425123,-63.070920,1.077912,-0.020014,-99.4192,0.063487,-98.2919,0.153703,64.062936,-62.868139,-98.4434,1.035872,0.669272,1.148930,-0.587297,-0.853295,-0.643007,-0.952147
467,85.456,B,4,63.213217,-64.192399,63.369267,-63.867522,63.428138,-63.248751,1.222351,-0.025873,-97.9759,0.053524,-97.9706,-0.012993,64.074055,-63.070304,-97.9536,1.064088,0.670113,1.414263,-0.704789,-0.797218,-0.860838,-1.122095
468,85.618,B,4,64.114539,-63.940589,63.447653,-64.007925,63.521085,-63.546248,0.920093,0.390167,-97.7881,0.076712,-97.5174,0.165832,64.077947,-63.274383,-97.6581,0.967138,0.619682,0.667210,-0.630294,-0.733542,0.036592,-0.666206
469,85.783,B,4,63.085573,-64.056589,63.447653,-64.007925,63.527535,-63.588747,0.827895,0.361457,-97.2782,0.100080,-96.9813,0.004037,64.075716,-63.483499,-96.9958,0.818222,0.558193,1.144035,-0.628064,-0.524426,-0.990143,-0.573090
470,85.982,B,4,63.600827,-65.529188,63.496830,-64.071401,63.453143,-63.712415,0.746115,0.083750,-96.8540,0.076424,-96.5211,0.136232,64.080117,-63.702390,-96.6523,0.690212,0.627054,1.888627,-0.583287,-0.369011,-0.479290,-1.826798
471,86.173,B,4,63.056230,-65.780251,63.458369,-64.384533,63.484416,-64.080074,1.767674,0.310086,-96.6357,0.102010,-96.2420,-0.037734,64.090801,-63.929120,-96.2207,0.779340,0.624891,2.120618,-0.632432,-0.455413,-1.034571,-1.851131
472,86.341,B,4,63.548285,-64.977723,63.420912,-64.919681,63.411203,-64.430609,2.361437,0.150087,-96.2676,0.037280,-96.3018,0.079908,64.110529,-64.151442,-96.3672,1.032358,0.752988,0.999429,-0.689617,-0.768239,-0.562244,-0.826281
473,86.531,B,4,63.677255,-65.920035,63.384942,-65.212429,63.439127,-64.574141,1.790156,0.206776,-96.3090,0.005382,-95.5096,0.108063,64.124370,-64.374073,-95.6215,1.117852,0.713852,1.609319,-0.739427,-0.838356,-0.447115,-1.545962
474,86.726,B,4,63.086269,-64.978056,63.450902,-65.425467,63.486343,-64.861259,1.795006,0.357149,-95.4183,-0.003073,-95.5357,-0.098183,64.136662,-64.585207,-95.4518,1.084575,0.706484,1.121453,-0.685760,-0.840260,-1.050393,-0.392848
475,86.916,B,4,62.693430,-65.912559,63.437755,-65.551669,63.417757,-64.925969,1.090340,0.055925,-95.6224,-0.011958,-95.6867,0.054734,64.147766,-64.787304,-95.7258,1.043250,0.743062,1.838829,-0.710011,-0.764365,-1.454336,-1.125254
476,87.083,B,4,63.062322,-66.646046,63.277483,-65.612510,63.288176,-65.145557,1.339652,-0.288998,-95.6224,-0.011960,-95.4585,-0.043763,64.155054,-64.990357,-95.4286,1.075735,0.880662,1.983777,-0.877571,-0.622153,-1.092733,-1.655689
477,87.263,B,4,63.254821,-65.936600,63.117914,-66.154242,63.246252,-65.459078,1.361862,-0.143846,-95.6782,-0.040114,-95.8360,-0.003605,64.173747,-65.188963,-95.8215,1.430576,0.966027,1.184646,-1.055833,-0.965280,-0.918926,-0.747637
478,87.448,B,4,63.012025,-66.603176,63.099374,-66.292693,63.246107,-65.588566,1.469940,-0.155157,-95.7914,-0.010337,-95.8916,-0.089545,64.196743,-65.391760,-95.8201,1.419824,0.970794,1.694428,-1.097369,-0.900933,-1.184718,-1.211416
479,87.669,B,4,64.225882,-67.177684,63.099374,-66.292693,63.201787,-65.813828,1.328085,-0.146086,-96.1147,-0.037775,-96.2262,-0.070016,64.231981,-65.634710,-96.1962,1.309863,1.045649,1.542987,-1.132607,-0.657983,-0.006099,-1.542975
480,87.852,B,4,64.006251,-68.006104,63.236290,-66.592599,63.385760,-66.103098,1.619698,0.490463,-96.3726,-0.060857,-96.5938,-0.073682,64.258837,-65.835827,-96.6118,1.272127,0.913070,2.184926,-1.022548,-0.756771,-0.252586,-2.170277
481,88.020,B,4,63.561785,-66.730733,63.502905,-67.050576,63.499509,-66.482572,2.381959,0.874552,-96.3726,-0.060858,-97.0952,-0.096043,64.280383,-66.032880,-97.1172,1.280695,0.901103,1.001689,-0.777479,-1.017696,-0.718598,-0.697853
482,88.186,B,4,63.795640,-67.333203,63.619068,-67.297521,63.514894,-66.581337,1.501330,0.644908,-96.9849,-0.085606,-97.6901,-0.109232,64.299513,-66.224060,-97.7156,1.270953,0.862133,1.218230,-0.680444,-1.073461,-0.503872,-1.109143
483,88.340,B,4,63.973554,-68.007485,63.671057,-67.326533,63.568078,-66.752239,1.292666,0.629060,-97.4201,-0.098588,-98.3562,-0.120290,64.316913,-66.372859,-98.2460,1.151792,0.839454,1.670299,-0.645856,-0.953675,-0.343359,-1.634627
484,88.533,B,4,63.434224,-68.317259,63.765443,-67.540796,63.608089,-67.258448,1.400600,0.638132,-98.6248,-0.115995,-98.9469,-0.036834,64.349865,-66.591492,-98.9537,1.114777,0.997528,1.953630,-0.584422,-0.949304,-0.915641,-1.725767
485,88.714,B,4,64.043860,-67.633949,63.778598,-67.855542,63.610535,-67.298081,1.656437,0.415415,-98.9788,-0.047722,-99.1079,-0.099572,64.372018,-66.731405,-99.0261,1.271153,0.949198,0.960351,-0.593419,-1.124137,-0.328157,-0.902544
486,88.905,B,4,63.934115,-68.547071,63.788300,-68.004572,63.691451,-67.402282,1.160706,0.495982,-99.0767,-0.068870,-100.1476,-0.190403,64.411875,-66.909033,-99.9624,1.260576,0.873101,1.706289,-0.623575,-1.095539,-0.477760,-1.638038
487,89.096,B,4,63.818217,-68.104573,63.885831,-68.280833,63.739507,-67.663158,1.036427,0.368634,-100.5644,-0.084668,-100.6577,0.001076,64.448510,-67.117358,-100.6555,1.292394,0.894753,1.171265,-0.562679,-1.163475,-0.630293,-0.987214
488,89.262,B,4,63.809592,-68.143431,63.877797,-68.303542,63.766215,-67.846503,0.747470,0.242640,-100.8922,-0.099721,-101.1355,-0.174770,64.465185,-67.254313,-100.9858,1.202458,0.916105,1.104687,-0.587388,-1.049229,-0.655593,-0.889118
489,89.461,B,4,63.291792,-68.696893,63.877797,-68.303542,63.769109,-67.888338,0.678845,0.209265,-101.5767,-0.175410,-102.3181,-0.194150,64.490334,-67.426641,-102.1276,1.069653,0.856347,1.746438,-0.612537,-0.876901,-1.198542,-1.270253
490,89.656,B,4,63.767513,-69.413340,63.787568,-68.402682,63.683966,-68.073205,0.899478,-0.065321,-102.4471,-0.158310,-102.9153,-0.019777,64.511102,-67.597215,-102.8865,1.082718,0.954316,1.962456,-0.723534,-0.805466,-0.743589,-1.816125
491,89.814,B,4,63.844371,-69.192222,63.719640,-68.973039,63.698309,-68.346207,1.519038,0.202712,-103.0390,-0.071252,-103.2809,-0.140689,64.533269,-67.769250,-103.1515,1.452963,1.014908,1.580959,-0.813629,-1.203789,-0.688898,-1.422973
492,89.990,B,4,63.269721,-69.010288,63.655358,-69.108994,63.723680,-68.546474,1.219274,-0.113265,-103.4422,-0.064378,-103.7282,-0.107339,64.561849,-67.938541,-103.6397,1.480434,1.035428,1.678760,-0.906491,-1.170453,-1.292128,-1.071747
493,90.182,B,4,63.016972,-69.653357,63.478498,-69.279835,63.640080,-68.669954,1.464362,-0.321672,-104.3526,-0.114886,-104.5719,-0.094425,64.592673,-68.112479,-104.4746,1.613725,1.103727,2.203892,-1.114175,-1.167356,-1.575701,-1.540878
494,90.375,B,4,64.234798,-69.620958,63.478498,-69.279835,63.523168,-68.885987,1.320311,-0.305660,-104.9130,-0.124092,-105.1947,-0.123181,64.614857,-68.286588,-105.0712,1.509256,1.245417,1.387440,-1.136359,-0.993247,-0.380059,-1.334370
495,90.561,B,4,64.882658,-69.467816,63.486684,-69.485836,63.646471,-69.057405,1.174665,0.171001,-105.4366,-0.116923,-105.8380,-0.115524,64.630216,-68.462209,-105.7320,1.534756,1.149788,1.036809,-1.143531,-1.023627,0.252443,-1.005607
496,90.744,B,4,63.671011,-69.498660,63.784013,-69.588339,63.868337,-69.169463,0.813129,0.805149,-105.7053,-0.116354,-106.4873,-0.110487,64.640595,-68.641161,-106.3856,1.277058,0.935673,1.294371,-0.856582,-0.947177,-0.969583,-0.857498
497,90.928,B,4,63.697479,-69.525246,63.946193,-69.621412,63.834044,-69.264841,0.633530,0.490975,-106.2679,-0.113958,-107.0957,-0.101228,64.650125,-68.826330,-107.0018,1.061921,0.926434,1.181532,-0.703933,-0.795082,-0.952646,-0.698916
498,91.104,B,4,64.207341,-70.134525,63.894188,-69.636045,63.809425,-69.345593,0.477574,0.270197,-106.8074,-0.108635,-107.6523,-0.092749,64.661131,-69.019544,-107.5664,0.984010,0.911982,1.203789,-0.766943,-0.616501,-0.453790,-1.114981
499,91.266,B,4,64.188313,-70.751641,63.925358,-69.745157,63.881075,-69.520587,0.654855,0.452498,-107.9314,-0.092749,-108.1694,-0.087888,64.672202,-69.220358,-108.0883,0.912793,0.846179,1.605919,-0.746845,-0.524799,-0.483890,-1.531283
500,91.473,B,4,64.146675,-70.822552,64.021536,-70.037772,63.937336,-69.776460,1.151494,0.670611,-108.3387,-0.089069,-108.6726,-0.087841,64.679370,-69.426326,-108.5921,0.898116,0.820493,1.494393,-0.657835,-0.611446,-0.532696,-1.396226
