gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s,,,,,?x_gt,?y_gt,STDDEV GT
58.325994,-86.032037,58.82242,-85.426891,58.807893,-85.831018,1.140327114,0.163002948,0.198623078,,,,,-0.18413,-0.07448,0.198623078
58.379524,-87.171107,58.709657,-85.544596,58.623763,-85.905498,1.431883121,0.319875772,0.190279829,,,,,-0.175701,-0.073045,0.190279829
58.270114,-85.74341,58.616578,-85.85063,58.448062,-85.978543,1.069428053,0.089129727,0.183344185,,,,,-0.168593,-0.072052,0.183344185
57.224042,-85.965693,58.527449,-85.85027,58.279469,-86.050595,1.189871462,0.260471155,0.17897503,,,,,-0.164464,-0.070595,0.17897503
56.997111,-87.133724,58.269675,-85.887657,58.115005,-86.12119,0.843607517,0.347959592,0.176691651,,,,,-0.163143,-0.067855,0.176691651
57.208096,-86.316926,58.015628,-86.12543,57.951862,-86.189045,0.388453979,0.180854456,0.176190106,,,,,-0.16411,-0.064116,0.176190106
57.250011,-86.703112,57.842831,-86.178811,57.787752,-86.253161,0.707966948,0.174820661,0.176359592,,,,,-0.16576,-0.060219,0.176359592
56.953251,-86.060344,57.708543,-86.290744,57.621992,-86.31338,0.417521144,0.163853665,0.17911032,,,,,-0.169717,-0.057242,0.17911032
56.566345,-86.217276,57.54617,-86.268766,57.452275,-86.370622,0.616358427,0.202250792,0.183072127,,,,,-0.173958,-0.057044,0.183072127
56.144109,-86.666291,57.344065,-86.276444,57.278317,-86.427666,0.749711527,0.256181268,0.183017514,,,,,-0.175391,-0.052282,0.183017514
55.723214,-87.286706,57.102557,-86.3619,57.102926,-86.479948,0.951713439,0.328830496,0.186258067,,,,,-0.177273,-0.057152,0.186258067
56.656521,-87.472976,56.827842,-86.542624,56.925653,-86.5371,1.43249787,0.193962492,0.181798956,,,,,-0.174083,-0.052402,0.181798956
55.461631,-86.682857,56.766674,-86.726689,56.75157,-86.589502,0.084653094,0.260708469,0.181540262,,,,,-0.174215,-0.051049,0.181540262
55.385948,-86.644933,56.506273,-86.739347,56.577355,-86.640551,0.571351427,0.229122911,0.183898459,,,,,-0.177409,-0.048422,0.183898459
54.918181,-86.973013,56.277161,-86.741583,56.399946,-86.688973,0.568247554,0.278598348,0.191292804,,,,,-0.185013,-0.048612,0.191292804
54.707844,-87.500899,56.004794,-86.800177,56.214933,-86.737585,0.650211608,0.298686439,0.199895953,,,,,-0.194373,-0.046664,0.199895953
55.017726,-88.072518,55.741986,-86.942112,56.02056,-86.784249,0.995373468,0.272882828,0.209230048,,,,,-0.204158,-0.04579,0.209230048
55.228894,-87.099802,55.580115,-87.1618,55.816402,-86.830039,0.218095842,0.095139965,0.259625341,,,,,-0.254249,-0.052562,0.259625341
55.026734,-87.181638,55.485505,-87.171828,55.562153,-86.882601,0.851108233,0.113613636,0.218971652,,,,,-0.215037,-0.041324,0.218971652
54.698636,-86.396312,55.373837,-87.192764,55.347116,-86.923925,0.265769751,0.193718399,0.218260405,,,,,-0.21463,-0.039643,0.218260405
54.48797,-86.234283,55.224983,-87.068791,55.132486,-86.963568,2.09654014,0.208827037,0.173600085,,,,,-0.170769,-0.031224,0.173600085
53.452269,-88.057139,55.065513,-86.933965,54.961717,-86.994792,0.625445354,0.378519387,0.260270674,,,,,-0.255999,-0.046961,0.260270674
53.74448,-87.504152,54.750504,-87.143837,54.705718,-87.041753,0.519766198,0.216327883,0.17533448,,,,,-0.172515,-0.031317,0.17533448
53.482374,-87.055312,54.547447,-87.21844,54.533203,-87.07307,0.286065825,0.226412616,0.269565346,,,,,-0.26567,-0.045661,0.269565346
53.200966,-87.106724,54.321416,-87.2053,54.267533,-87.118731,1.0063234,0.231144224,0.185759138,,,,,-0.183531,-0.028685,0.185759138
53.44016,-88.084207,54.090334,-87.199937,54.084002,-87.147416,0.98041138,0.217694415,0.288170118,,,,,-0.285383,-0.039982,0.288170118
52.477628,-88.27059,53.948962,-87.365481,53.798619,-87.187398,1.169740901,0.347065132,0.197146021,,,,,-0.195527,-0.025214,0.197146021
51.860079,-87.277148,53.650295,-87.542264,53.603092,-87.212612,0.368696526,0.353262213,0.299246704,,,,,-0.296901,-0.037395,0.299246704
52.114932,-87.543582,53.29844,-87.510764,53.306191,-87.250007,0.954709025,0.247604791,0.199622164,,,,,-0.198005,-0.025358,0.199622164
51.813139,-88.449336,53.0516,-87.53021,53.108186,-87.275365,1.713266334,0.31172333,0.248281008,,,,,-0.246199,-0.032086,0.248281008
52.757943,-87.020131,52.794518,-87.706506,52.861987,-87.307451,1.698637533,0.115584323,0.247169614,,,,,-0.245148,-0.031548,0.247169614
51.800918,-88.42351,52.757749,-87.596926,52.616839,-87.338999,0.584025198,0.264319126,0.247950304,,,,,-0.246146,-0.029858,0.247950304
51.405303,-87.993889,52.547731,-87.757416,52.370693,-87.368857,1.493520991,0.243552271,0.251801117,,,,,-0.250253,-0.027879,0.251801117
50.46112,-86.836684,52.310592,-87.812939,52.12044,-87.396736,1.31372085,0.397470459,0.258527053,,,,,-0.257127,-0.026869,0.258527053
51.149396,-87.955674,51.946933,-87.652518,51.863313,-87.423605,1.585691108,0.190224364,0.266399934,,,,,-0.264987,-0.027401,0.266399934
50.01411,-89.062716,51.767383,-87.715344,51.598326,-87.451006,1.210982079,0.428526935,0.273128769,,,,,-0.271589,-0.028961,0.273128769
50.754404,-88.104362,51.418729,-87.964494,51.326737,-87.479967,0.864037167,0.161924993,0.276977864,,,,,-0.275314,-0.030314,0.276977864
50.229162,-88.790424,51.261389,-88.002754,51.051423,-87.510281,1.246658931,0.269002792,0.277661172,,,,,-0.275988,-0.030436,0.277661172
49.438632,-87.826463,51.040136,-88.155756,50.775435,-87.540717,0.354412422,0.325514692,0.276377256,,,,,-0.274811,-0.029382,0.276377256
49.34763,-88.168993,50.717613,-88.111725,50.500624,-87.570099,0.49280987,0.284122713,0.274920951,,,,,-0.273477,-0.02814,0.274920951
48.931753,-87.904592,50.434381,-88.134205,50.227147,-87.598239,0.33511112,0.309225829,0.27507485,,,,,-0.273657,-0.027893,0.27507485
48.691598,-88.138312,50.126547,-88.104899,49.95349,-87.626132,0.51625426,0.297527377,0.2780653,,,,,-0.276532,-0.029161,0.2780653
48.401619,-88.565431,49.829442,-88.120747,49.676958,-87.655293,0.295663825,0.309706889,0.283774789,,,,,-0.282037,-0.031357,0.283774789
48.562394,-88.813561,49.532643,-88.209227,49.394921,-87.68665,0.378575356,0.246083325,0.290640355,,,,,-0.288728,-0.033286,0.290640355
48.520355,-88.437327,49.316562,-88.326981,49.106193,-87.719936,0.738864822,0.186863936,0.296512668,,,,,-0.294551,-0.034051,0.296512668
48.147953,-87.799175,49.132311,-88.358121,48.811642,-87.753987,1.43105529,0.233817689,0.299720424,,,,,-0.297824,-0.033663,0.299720424
48.63489,-89.144839,48.915896,-88.269604,48.513818,-87.78765,1.211830899,0.187321708,0.299900681,,,,,-0.298078,-0.033014,0.299900681
47.4862,-89.530903,48.825259,-88.433538,48.21574,-87.820664,1.608594156,0.344303943,0.297977453,,,,,-0.296133,-0.033103,0.297977453
46.615562,-88.178289,48.549333,-88.639475,47.919607,-87.853767,0.181506665,0.388949275,0.295523629,,,,,-0.293535,-0.034226,0.295523629
46.547122,-88.346398,48.166453,-88.571032,47.626072,-87.887993,0.297339075,0.331108939,0.294241285,,,,,-0.292051,-0.035835,0.294241285
46.576391,-88.642293,47.83662,-88.541992,47.334021,-87.923828,0.280431436,0.268874416,0.295394883,,,,,-0.29307,-0.036988,0.295394883
46.307475,-88.721829,47.569123,-88.569173,47.040951,-87.960816,0.985900284,0.270409108,0.299064244,,,,,-0.29675,-0.037133,0.299064244
45.372938,-88.407759,47.301144,-88.605344,46.744201,-87.997949,0.311660759,0.387731029,0.30405884,,,,,-0.301856,-0.036534,0.30405884
45.661083,-88.288995,46.914304,-88.579073,46.442345,-88.034483,0.450939964,0.272777986,0.308568104,,,,,-0.306463,-0.035982,0.308568104
45.248279,-88.470488,46.645111,-88.534994,46.135882,-88.070465,0.156265958,0.294721284,0.373305185,,,,,-0.370765,-0.043475,0.373305185
45.206448,-88.319925,46.35044,-88.52955,45.765117,-88.11394,1.399173084,0.252073331,0.248620666,,,,,-0.246839,-0.029711,0.248620666
43.819256,-88.502637,46.100391,-88.497668,45.518278,-88.143651,1.07031985,0.451958948,0.304781461,,,,,-0.302856,-0.034205,0.304781461
44.756481,-87.985729,45.648469,-88.503447,45.215422,-88.177856,0.723617422,0.225746849,0.348546701,,,,,-0.346257,-0.039886,0.348546701
44.445921,-88.639315,45.440291,-88.416134,44.869165,-88.217742,0.631140666,0.218810492,0.231251953,,,,,-0.229516,-0.028282,0.231251953
44.477939,-89.269643,45.225426,-88.457499,44.639649,-88.246024,1.260012752,0.24137074,0.330743535,,,,,-0.329366,-0.030155,0.330743535
43.229386,-89.439194,45.035856,-88.606908,44.310283,-88.276179,0.340516561,0.397853358,0.281335778,,,,,-0.279969,-0.027698,0.281335778
43.174012,-89.10321,44.669423,-88.761873,44.030314,-88.303877,0.758373098,0.308393896,0.22245664,,,,,-0.221744,-0.017792,0.22245664
43.469863,-88.404925,44.368621,-88.82988,43.80857,-88.321669,1.724131584,0.224419096,0.28324204,,,,,-0.28217,-0.02462,0.28324204
41.847377,-88.988165,44.153353,-88.766448,43.5264,-88.346289,0.559803919,0.458388311,0.286057088,,,,,-0.284719,-0.027636,0.286057088
41.402935,-89.328535,43.697469,-88.814298,43.241681,-88.373925,0.978629832,0.456982017,0.287056351,,,,,-0.285881,-0.02595,0.287056351
41.947722,-88.515563,43.251359,-88.913386,42.9558,-88.399875,0.80099196,0.288356663,0.282431988,,,,,-0.281151,-0.026869,0.282431988
42.491764,-89.103446,42.969216,-88.853847,42.674649,-88.426744,1.347236005,0.155597152,0.27823404,,,,,-0.277005,-0.026123,0.27823404
41.159644,-88.902197,42.823612,-88.90871,42.397644,-88.452867,0.581632288,0.34426587,0.273936985,,,,,-0.273268,-0.019133,0.273936985
41.741011,-88.919762,42.479469,-88.917907,42.124376,-88.472,1.566964023,0.180873978,0.274091382,,,,,-0.273023,-0.024177,0.274091382
40.341242,-89.624051,42.298858,-88.927657,41.851353,-88.496177,0.589725876,0.417059974,0.278983098,,,,,-0.277858,-0.02503,0.278983098
40.005261,-89.139393,41.903728,-89.061116,41.573495,-88.521207,0.423706968,0.38767859,0.288180568,,,,,-0.286594,-0.030198,0.288180568
40.088231,-89.554897,41.516892,-89.086662,41.286901,-88.551405,0.208726465,0.319407238,0.298734718,,,,,-0.296976,-0.032368,0.298734718
40.291136,-89.505945,41.211924,-89.181612,40.989925,-88.583773,0.705413819,0.225737537,0.307547123,,,,,-0.305411,-0.036185,0.307547123
39.771625,-89.028748,40.9974,-89.251875,40.684514,-88.619958,1.529406987,0.268425122,0.311534624,,,,,-0.30947,-0.035807,0.311534624
38.53068,-89.922695,40.7303,-89.225236,40.375044,-88.655765,1.097004128,0.460310289,0.310525479,,,,,-0.308437,-0.035954,0.310525479
39.395577,-89.247883,40.290495,-89.361093,40.066607,-88.691719,0.858228316,0.21062388,0.306521277,,,,,-0.304324,-0.036636,0.306521277
38.767651,-88.662849,40.079976,-89.354447,39.762283,-88.728355,0.696241293,0.303853265,0.302588194,,,,,-0.300183,-0.038076,0.302588194
38.121406,-88.403775,39.797027,-89.243692,39.4621,-88.766431,1.138702072,0.374754434,0.301455864,,,,,-0.298809,-0.03986,0.301455864
38.309522,-89.526831,39.449479,-89.103509,39.163291,-88.806291,0.602751135,0.265908318,0.304873262,,,,,-0.302003,-0.041736,0.304873262
37.931421,-89.057418,39.196306,-89.184815,38.861288,-88.848027,0.969902416,0.274941501,0.31236491,,,,,-0.309254,-0.043975,0.31236491
37.77527,-90.014668,38.921794,-89.169453,38.552034,-88.892002,1.115956358,0.297706387,0.321143418,,,,,-0.317691,-0.046963,0.321143418
38.161005,-88.967497,38.668871,-89.326485,38.234343,-88.938965,1.386780994,0.148932962,0.327711613,,,,,-0.323786,-0.050572,0.327711613
37.018733,-89.753866,38.530322,-89.271848,37.910557,-88.989537,0.984154183,0.327786934,0.329519271,,,,,-0.325073,-0.053949,0.329519271
36.036111,-89.698971,38.2161,-89.365169,37.585484,-89.043486,1.098318895,0.439411314,0.326421302,,,,,-0.32159,-0.055953,0.326421302
37.133472,-89.744832,37.782045,-89.433569,37.263894,-89.099439,0.866352528,0.176842156,0.316978924,,,,,-0.311557,-0.058377,0.316978924
36.381125,-89.31525,37.617407,-89.498125,36.952337,-89.157816,1.453208732,0.267742638,0.300581093,,,,,-0.295994,-0.052312,0.300581093
35.441604,-90.423905,37.350649,-89.475184,36.656343,-89.210128,0.240539973,0.425078388,0.29571845,,,,,-0.291769,-0.048169,0.29571845
35.40889,-90.1856,36.96451,-89.652915,36.364574,-89.258297,1.061781015,0.342202773,0.284312421,,,,,-0.279623,-0.051425,0.284312421
34.629,-90.906121,36.638982,-89.758434,36.084951,-89.309722,1.650887021,0.460883293,0.288618596,,,,,-0.283964,-0.051625,0.288618596
34.307342,-89.286873,36.232031,-89.974777,35.800987,-89.361347,0.975938023,0.408776808,0.288682183,,,,,-0.282887,-0.057553,0.288682183
34.048705,-90.227916,35.837774,-89.866796,35.5181,-89.4189,1.100529091,0.379281636,0.34856541,,,,,-0.340778,-0.073268,0.34856541
34.903623,-89.534894,35.465977,-89.941773,35.177322,-89.492168,1.206464469,0.166498929,0.284913915,,,,,-0.278063,-0.062104,0.284913915
33.739594,-89.852058,35.311425,-89.879841,34.899259,-89.554272,1.129764199,0.33106348,0.220662313,,,,,-0.215404,-0.047885,0.220662313
33.107155,-90.788214,34.980373,-89.882598,34.683855,-89.602157,0.508726815,0.422383,0.315403999,,,,,-0.308098,-0.067493,0.315403999
33.583756,-90.610297,34.592802,-90.050515,34.375757,-89.66965,0.841066144,0.254897829,0.199939281,,,,,-0.195289,-0.042871,0.199939281
33.789659,-89.794824,34.36175,-90.158162,34.180468,-89.712521,1.590463061,0.163602934,0.241013442,,,,,-0.235067,-0.053207,0.241013442
32.933815,-91.135385,34.207969,-90.102329,33.945401,-89.765728,1.411037532,0.334927162,0.23622751,,,,,-0.229726,-0.05504,0.23622751
33.194229,-89.748586,33.932017,-90.292136,33.715675,-89.820768,0.496642033,0.192413219,0.237275717,,,,,-0.230029,-0.058193,0.237275717
33.114712,-90.238821,33.761754,-90.202507,33.485646,-89.878961,1.35874157,0.161131593,0.24172241,,,,,-0.233906,-0.060973,0.24172241
31.993357,-91.006116,33.601018,-90.213791,33.25174,-89.939934,0.589366833,0.368485273,0.246001061,,,,,-0.237991,-0.062264,0.246001061
31.493432,-90.693981,33.262386,-90.359083,33.013749,-90.002198,0.476506114,0.366757749,0.2469169,,,,,-0.239015,-0.061966,0.2469169
31.942554,-90.85319,32.901325,-90.423474,32.774734,-90.064164,0.388367663,0.233189109,0.242697354,,,,,-0.234903,-0.061013,0.242697354
32.327067,-90.798608,32.682613,-90.504358,32.539831,-90.125177,1.352923857,0.124046831,0.234366649,,,,,-0.226393,-0.060613,0.234366649
31.078147,-90.278414,32.572372,-90.561231,32.313438,-90.18579,0.722915091,0.313049929,0.224899218,,,,,-0.216426,-0.061151,0.224899218
30.696537,-90.892401,32.262786,-90.51479,32.097012,-90.246941,0.848268749,0.330661548,0.217280409,,,,,-0.208201,-0.062154,0.217280409
31.403228,-91.3616,31.93927,-90.58316,31.888811,-90.309095,0.562926159,0.198940234,0.213854247,,,,,-0.204372,-0.062974,0.213854247
30.86608,-91.193202,31.797684,-90.722912,31.684439,-90.372069,0.289710267,0.226616465,0.215502815,,,,,-0.205951,-0.063448,0.215502815
30.721032,-91.443987,31.588128,-90.809175,31.478488,-90.435517,0.927626563,0.2288274,0.220713445,,,,,-0.211248,-0.063943,0.220713445
30.090914,-90.763221,31.390693,-90.924853,31.26724,-90.49946,0.393236917,0.274439071,0.226568068,,,,,-0.217099,-0.064816,0.226568068
30.082552,-91.156369,31.117441,-90.899355,31.050141,-90.564276,1.394496272,0.231467542,0.230049672,,,,,-0.220366,-0.066043,0.230049672
29.87715,-92.535655,30.89074,-90.946087,30.829775,-90.630319,2.534375433,0.360617458,0.230543527,,,,,-0.220684,-0.0667,0.230543527
29.878632,-90.00128,30.667762,-91.229505,30.609091,-90.697019,0.846439624,0.280573549,0.227914076,,,,,-0.218691,-0.06418,0.227914076
29.158714,-90.446452,30.485638,-91.016075,30.3904,-90.761199,1.169686323,0.294954791,0.22992156,,,,,-0.2199,-0.067141,0.22992156
30.201788,-90.975756,30.209241,-90.913104,30.1705,-90.82834,1.448400671,0.042917719,0.223147852,,,,,-0.214831,-0.060354,0.223147852
28.918002,-91.646396,30.166953,-90.920429,29.955669,-90.888694,1.031908075,0.28776259,0.222206107,,,,,-0.213421,-0.061863,0.222206107
28.243132,-92.427027,29.907528,-91.044952,29.742248,-90.950557,1.450173469,0.413367226,0.225815444,,,,,-0.216896,-0.062839,0.225815444
28.927423,-91.148454,29.573069,-91.287871,29.525352,-91.013396,0.902499511,0.157066377,0.232096829,,,,,-0.223924,-0.061049,0.232096829
28.12235,-91.55633,29.417799,-91.264184,29.301428,-91.074445,0.497509973,0.274219672,0.240887428,,,,,-0.233649,-0.058608,0.240887428
28.608121,-91.448893,29.148453,-91.315654,29.067779,-91.133053,0.350727826,0.137763492,0.248922185,,,,,-0.242636,-0.055588,0.248922185
28.566908,-91.797191,29.012685,-91.339017,28.825143,-91.188641,1.180252016,0.142341758,0.252637016,,,,,-0.24743,-0.051028,0.252637016
27.545477,-92.388523,28.895584,-91.41994,28.577713,-91.239669,1.959418246,0.318567834,0.252304478,,,,,-0.24768,-0.048085,0.252304478
26.337974,-90.845391,28.627287,-91.591702,28.330033,-91.287754,1.464128151,0.469346103,0.298174983,,,,,-0.292775,-0.05649,0.298174983
27.532061,-91.692638,28.176316,-91.46166,28.037258,-91.344244,1.491393946,0.152947741,0.195325484,,,,,-0.191617,-0.037881,0.195325484
26.115182,-92.158159,28.028666,-91.501566,27.845641,-91.382125,0.287707905,0.403986381,0.289753902,,,,,-0.284186,-0.05653,0.289753902
26.001759,-91.893752,27.641483,-91.616867,27.561455,-91.438655,1.005128882,0.338017083,0.241999175,,,,,-0.237842,-0.044663,0.241999175
26.99044,-91.712661,27.307084,-91.666191,27.323613,-91.483318,1.436010954,0.10104424,0.196396168,,,,,-0.193677,-0.032568,0.196396168
25.609896,-92.107915,27.20641,-91.674833,27.129936,-91.515886,0.801529966,0.325315543,0.301810956,,,,,-0.298813,-0.042434,0.301810956
26.310223,-92.497777,26.89022,-91.751345,26.831123,-91.55832,0.687061564,0.203497021,0.258094401,,,,,-0.256312,-0.03028,0.258094401
25.702591,-92.177095,26.736785,-91.885019,26.574811,-91.5886,0.558327503,0.222854247,0.261701408,,,,,-0.260243,-0.02759,0.261701408
25.61868,-91.625109,26.520523,-91.938822,26.314568,-91.61619,1.167186322,0.206247957,0.209611412,,,,,-0.208527,-0.021294,0.209611412
25.966736,-92.739192,26.321191,-91.88586,26.106041,-91.637484,1.465225191,0.183025519,0.311105793,,,,,-0.309515,-0.031421,0.311105793
24.71156,-91.98327,26.219416,-92.037979,25.796526,-91.668905,0.497572945,0.311943055,0.204139361,,,,,-0.203135,-0.020225,0.204139361
24.990934,-91.571531,25.907531,-92.031961,25.593391,-91.68913,1.213739354,0.217055787,0.25231598,,,,,-0.251224,-0.023449,0.25231598
24.314904,-92.579572,25.705649,-91.952231,25.342167,-91.712579,1.310464688,0.298700608,0.252041976,,,,,-0.25121,-0.020462,0.252041976
24.510251,-91.283749,25.428309,-92.063157,25.090957,-91.733041,2.015454783,0.250346701,0.255897108,,,,,-0.255327,-0.017072,0.255897108
23.075264,-92.698977,25.218649,-91.92635,24.83563,-91.750113,1.079285176,0.432825642,0.263234295,,,,,-0.262869,-0.013863,0.263234295
23.449946,-91.686816,24.807518,-92.061662,24.572761,-91.763976,0.854999202,0.298860985,0.271772744,,,,,-0.27155,-0.011001,0.271772744
22.835304,-91.092477,24.516075,-91.995489,24.301211,-91.774977,1.047891338,0.378480175,0.278743694,,,,,-0.278618,-0.00837,0.278743694
23.356199,-92.001732,24.174038,-91.833446,24.022593,-91.783347,0.408670228,0.191901516,0.282169606,,,,,-0.282108,-0.005896,0.282169606
23.010277,-92.219331,23.983791,-91.858591,23.740485,-91.789243,0.474083774,0.224690891,0.281883945,,,,,-0.281859,-0.00375,0.281883945
23.102471,-91.754298,23.767277,-91.918655,23.458626,-91.792993,0.949428975,0.163947054,0.279707018,,,,,-0.279698,-0.002246,0.279707018
23.148676,-92.702602,23.60649,-91.886621,23.178928,-91.795239,1.102522439,0.187240657,0.27826619,,,,,-0.278262,-0.001527,0.27826619
22.046334,-92.722548,23.484275,-92.028475,22.900666,-91.796766,0.955170453,0.3190747,0.279596662,,,,,-0.279594,-0.00122,0.279596662
21.157612,-92.372514,23.189868,-92.151492,22.621072,-91.797986,1.426026685,0.403599015,0.28445418,,,,,-0.284454,-0.00032,0.28445418
22.500101,-91.891603,22.788352,-92.192444,22.336618,-91.798306,1.224876612,0.107553222,0.29197902,,,,,-0.29197,0.002295,0.29197902
21.281077,-92.011199,22.693926,-92.140952,22.044648,-91.796011,0.644131673,0.292261999,0.300074695,,,,,-0.299998,0.006784,0.300074695
20.91161,-91.483563,22.402533,-92.118431,21.74465,-91.789227,1.767313513,0.326559299,0.306497042,,,,,-0.306262,0.012001,0.306497042
19.55558,-92.616956,22.096213,-92.005254,21.438388,-91.777226,1.29233898,0.505733114,0.30974316,,,,,-0.309322,0.016147,0.30974316
20.126943,-91.457782,21.601768,-92.111509,21.129066,-91.761079,1.012939349,0.330790322,0.309719024,,,,,-0.3092,0.017923,0.309719024
19.129309,-91.633203,21.292294,-91.994684,20.819866,-91.743156,0.804077315,0.437757819,0.3077786,,,,,-0.307278,0.017547,0.3077786
19.877731,-91.339256,20.859732,-91.927438,20.512588,-91.725609,1.695806561,0.250130733,0.305713302,,,,,-0.305265,0.01655,0.305713302
19.485203,-92.989008,20.634471,-91.818705,20.207323,-91.709059,1.377955355,0.324532018,0.304895861,,,,,-0.304432,0.016812,0.304895861
18.707634,-91.851402,20.380873,-92.021212,19.902891,-91.692247,0.982884887,0.347570455,0.306214963,,,,,-0.305583,0.019663,0.306214963
18.052318,-92.583948,20.034739,-91.989645,19.597308,-91.672584,1.217572891,0.415539212,0.309833724,,,,,-0.308828,0.024944,0.309833724
18.503998,-91.453254,19.632381,-92.093476,19.28848,-91.64764,0.456855808,0.276913269,0.314770459,,,,,-0.313243,0.030972,0.314770459
18.699028,-91.866389,19.379927,-91.979687,18.975237,-91.616668,0.690651668,0.173206864,0.31915527,,,,,-0.317145,0.035765,0.31915527
18.426361,-92.500938,19.208167,-91.957346,18.658092,-91.580903,0.9079345,0.20969216,0.321137992,,,,,-0.318853,0.038241,0.321137992
17.568269,-92.797625,19.020882,-92.05166,18.339239,-91.542662,0.291038639,0.334177514,0.383588337,,,,,-0.380752,0.046561,0.383588337
17.40382,-92.5575,18.714078,-92.184121,17.958487,-91.496101,1.026336053,0.288587854,0.25279801,,,,,-0.250872,0.031146,0.25279801
16.789195,-91.73555,18.43378,-92.252794,17.707615,-91.464955,0.081169354,0.351400256,0.374030647,,,,,-0.37093,0.048061,0.374030647
16.859412,-91.776269,18.093872,-92.163661,17.336685,-91.416894,0.228276049,0.276452745,0.303707391,,,,,-0.300484,0.044131,0.303707391
16.665672,-91.896995,17.82589,-92.095751,17.036201,-91.372763,0.597555754,0.254848446,0.29254134,,,,,-0.289438,0.042498,0.29254134
16.718545,-91.301783,17.573499,-92.060445,16.746763,-91.330265,0.651846804,0.233005842,0.239198175,,,,,-0.236502,0.035813,0.239198175
16.133574,-91.014184,17.383868,-91.92505,16.510261,-91.294452,1.408731217,0.322029585,0.289182727,,,,,-0.285347,0.046944,0.289182727
15.145198,-92.017995,17.107754,-91.759327,16.224914,-91.247508,0.328773474,0.396822311,0.290810113,,,,,-0.286806,0.048092,0.290810113
14.823492,-91.950192,16.712975,-91.799545,15.938108,-91.199416,0.205444765,0.374362105,0.291804859,,,,,-0.287583,0.049458,0.291804859
15.023668,-91.903963,16.339346,-91.822962,15.650525,-91.149958,0.568648686,0.293176653,0.285814677,,,,,-0.281185,0.051235,0.285814677
15.064857,-92.471118,16.046394,-91.834437,15.36934,-91.098723,1.84114472,0.250814068,0.278054398,,,,,-0.273248,0.051476,0.278054398
14.1759,-90.8588,15.821942,-91.94637,15.096092,-91.047247,0.733970265,0.391657659,0.267885598,,,,,-0.263047,0.050685,0.267885598
14.369909,-91.566665,15.480488,-91.754524,14.833045,-90.996562,0.090837861,0.249688781,0.25754573,,,,,-0.252824,0.04909,0.25754573
14.329488,-91.648014,15.233252,-91.719612,14.580221,-90.947472,1.241447373,0.210014535,0.249773267,,,,,-0.245205,0.047552,0.249773267
13.934974,-90.47092,15.023693,-91.705787,14.335016,-90.89992,1.545516845,0.326482781,0.246196158,,,,,-0.241656,0.047063,0.246196158
12.98591,-91.690715,14.782526,-91.48572,14.09336,-90.852857,0.746752037,0.367951004,0.246486829,,,,,-0.241724,0.048221,0.246486829
12.32276,-91.347392,14.416067,-91.518822,13.851636,-90.804636,0.133739084,0.422268635,0.249198919,,,,,-0.244023,0.050526,0.249198919
12.448333,-91.301375,13.99498,-91.487254,13.607613,-90.75411,0.853925012,0.328183195,0.252594838,,,,,-0.248506,0.045265,0.252594838
13.228639,-91.648233,13.668607,-91.452832,13.359107,-90.708845,1.164902101,0.134337295,0.248454163,,,,,-0.243109,0.051259,0.248454163
12.070205,-91.525646,13.538701,-91.487051,13.115998,-90.657586,0.357539459,0.30961485,0.24537375,,,,,-0.240853,0.046884,0.24537375
12.360651,-91.317138,13.229191,-91.495108,12.875145,-90.610702,0.947236095,0.20532593,0.23676812,,,,,-0.2332,0.04095,0.23676812
11.444314,-91.077174,13.026017,-91.465459,12.641945,-90.569752,0.831906977,0.335291657,0.227394025,,,,,-0.224502,0.036151,0.227394025
11.035552,-90.352617,12.697482,-91.398487,12.417443,-90.533601,0.530110102,0.390360774,0.219762145,,,,,-0.21726,0.033068,0.219762145
11.56252,-90.294985,12.353543,-91.213859,12.200183,-90.500533,1.268684023,0.251950695,0.215569398,,,,,-0.213304,0.03117,0.215569398
10.890279,-91.370927,12.163221,-91.048763,11.986879,-90.469363,1.353332719,0.279182868,0.215056094,,,,,-0.213037,0.0294,0.215056094
10.277317,-90.164367,11.889204,-91.102221,11.773842,-90.439963,1.11395752,0.374321988,0.264510488,,,,,-0.262215,0.034772,0.264510488
10.599575,-91.230693,11.554803,-90.934016,11.511627,-90.405191,1.211637963,0.223998443,0.176112914,,,,,-0.174671,0.02249,0.176112914
9.594236,-90.554409,11.336216,-90.982955,11.336956,-90.382701,0.749270048,0.365862134,0.217438655,,,,,-0.216496,0.020225,0.217438655
10.332584,-90.681876,10.978957,-90.904081,11.12046,-90.362476,1.47128206,0.169302321,0.21865389,,,,,-0.217306,0.024241,0.21865389
10.093309,-92.133571,10.815051,-90.861677,10.903154,-90.338235,1.292530405,0.283130445,0.208404814,,,,,-0.207576,0.018568,0.208404814
10.574816,-90.934077,10.640284,-91.084431,10.695578,-90.319667,0.880785101,0.063011682,0.240377691,,,,,-0.239402,0.021636,0.240377691
9.787256,-91.328452,10.5826,-91.059073,10.456176,-90.298031,1.816570788,0.188313264,0.153500547,,,,,-0.153096,0.011137,0.153500547
9.311443,-89.575303,10.400648,-91.107605,10.30308,-90.286894,1.389744321,0.35808985,0.227640045,,,,,-0.226973,0.017414,0.227640045
8.724075,-90.834822,10.167366,-90.835929,10.076107,-90.26948,1.0369502,0.294621204,0.189044681,,,,,-0.188617,0.012709,0.189044681
